Date,Utilities,Telecommunication_Services,Industrials,Consumer_Discretionary,Consumer_Staple,Energy,Real Estate,Financials,Health_Care,Materials,Information_Technology
"Oct 07, 2011",4276.77,1040.54,3250.63,1205.42,7523.40,13332.33,777.66,3932.29,7849.77,11536.37,471.36
"Oct 06, 2011",4283.92,1050.74,3173.77,1186.36,7452.34,12937.43,766.03,3831.19,7773.91,11202.18,473.19
"Oct 05, 2011",4240.71,1034.27,3050.77,1163.13,7341.49,12426.43,742.05,3677.18,7566.34,10738.12,463.99
"Oct 04, 2011",4178.26,1030.92,3031.90,1151.38,7360.92,12049.01,745.63,3639.71,7528.99,10457.05,462.05
"Oct 03, 2011",4180.29,1043.09,3054.33,1157.52,7443.79,12124.70,747.53,3662.84,7616.80,10492.52,465.90
"Sep 30, 2011",4267.51,1063.17,3147.14,1181.40,7562.27,12479.08,762.85,3785.02,7604.37,10840.27,481.06
"Sep 29, 2011",4242.45,1059.13,3143.27,1177.88,7596.42,12330.52,764.96,3787.55,7683.24,10844.88,484.60
"Sep 28, 2011",4257.58,1058.76,3155.46,1192.25,7621.70,12290.50,779.67,3821.29,7557.95,11019.23,487.60
"Sep 27, 2011",4238.31,1049.48,3131.04,1176.35,7588.03,12122.83,758.49,3777.63,7573.52,10952.87,482.78
"Sep 26, 2011",4199.87,1042.32,3062.48,1153.55,7445.21,11604.97,742.91,3623.55,7535.33,10436.67,475.45
"Sep 23, 2011",4183.17,1049.83,3110.39,1158.91,7355.26,12074.79,741.73,3596.67,7427.48,10858.11,479.03
"Sep 22, 2011",4221.77,1056.26,3143.76,1162.22,7372.61,12427.17,746.55,3624.96,7405.88,11246.46,486.58
"Sep 21, 2011",4286.88,1056.25,3220.80,1181.90,7399.40,12879.34,763.81,3711.80,7523.20,11760.73,484.00
"Sep 20, 2011",4317.38,1042.99,3190.94,1166.56,7367.48,12662.68,755.32,3693.38,7301.90,11686.66,472.99
"Sep 19, 2011",4329.83,1049.76,3219.30,1166.98,7333.59,12743.55,765.12,3743.09,7240.79,11881.92,475.33
"Sep 16, 2011",4414.89,1050.16,3277.22,1175.44,7399.44,13084.44,781.43,3816.57,7304.27,12078.93,485.14
"Sep 15, 2011",4401.02,1049.40,3212.30,1158.23,7359.08,12710.42,754.26,3727.01,7209.29,11853.94,476.53
"Sep 14, 2011",4327.62,1036.28,3159.11,1144.42,7272.99,12374.02,741.83,3656.57,7082.76,11703.83,476.71
"Sep 13, 2011",4338.13,1029.76,3202.29,1166.71,7317.73,12709.67,751.42,3728.93,7302.66,11894.46,490.14
"Sep 12, 2011",4257.58,1022.14,3190.92,1155.91,7279.36,12379.35,752.17,3719.46,7205.18,11745.90,478.60
"Sep 09, 2011",4389.68,1042.65,3314.18,1194.12,7487.25,13014.61,770.89,3870.72,7595.75,12197.55,494.97
"Sep 08, 2011",4383.23,1035.67,3297.06,1190.65,7445.05,13049.17,774.57,3863.45,7611.61,12201.12,495.63
"Sep 07, 2011",4368.30,1038.80,3282.22,1193.43,7449.32,12944.53,774.55,3864.53,7579.83,12185.09,492.35
"Sep 06, 2011",4283.09,1018.71,3199.62,1162.22,7278.74,12700.71,765.97,3755.78,7402.30,11853.45,485.56
"Sep 05, 2011",4340.60,1030.99,3261.96,1184.06,7317.50,12970.68,780.20,3828.10,7445.00,12035.08,498.43
"Sep 02, 2011",4404.57,1041.61,3319.68,1208.61,7396.62,13441.32,793.55,3931.89,7631.39,12359.32,504.56
"Sep 01, 2011",4511.05,1049.72,3371.48,1232.99,7476.72,13623.63,804.80,3990.23,7751.02,12574.88,510.51
"Aug 31, 2011",4495.78,1040.65,3366.84,1224.76,7472.55,13555.77,800.12,3981.49,7790.37,12540.64,509.59
"Aug 30, 2011",4540.20,1028.05,3346.24,1219.87,7441.19,13549.72,793.77,3952.73,7818.48,12429.64,501.51
"Aug 29, 2011",4550.86,1054.33,3326.58,1219.71,7489.99,13643.74,782.51,3930.65,7869.66,12374.93,500.15
"Aug 26, 2011",4431.65,1064.00,3301.34,1205.78,7437.06,13470.65,757.03,3862.68,7693.64,12165.71,489.64
"Aug 25, 2011",4365.78,1067.38,3317.04,1200.63,7464.94,13509.08,763.87,3868.66,7773.39,12212.13,490.76
"Aug 24, 2011",4284.33,1050.39,3299.12,1183.75,7542.78,13209.54,747.38,3811.15,7661.48,12108.72,488.41
"Aug 23, 2011",4307.69,1034.02,3318.02,1159.95,7509.23,13263.77,745.90,3826.99,7635.05,12153.04,487.58
"Aug 22, 2011",4220.00,1020.96,3233.65,1140.59,7438.49,12849.33,737.80,3731.73,7532.40,11892.22,472.77
"Aug 19, 2011",4218.38,1053.12,3271.99,1166.86,7449.13,12890.71,741.28,3752.30,7465.04,11886.96,471.71
"Aug 18, 2011",4320.31,1071.44,3403.01,1222.10,7597.27,13520.55,766.86,3893.35,7684.82,12352.74,486.51
"Aug 17, 2011",4327.98,1082.56,3437.28,1243.14,7595.24,13892.58,781.46,3925.59,7836.81,12576.85,491.67
"Aug 16, 2011",4257.33,1065.88,3368.53,1230.19,7436.15,13694.06,768.53,3871.44,7916.54,12449.67,477.61
"Aug 15, 2011",4244.58,1065.55,3366.55,1223.44,7452.02,13939.45,747.50,3906.82,7869.18,12633.29,475.34
"Aug 12, 2011",4164.10,1043.98,3264.78,1194.67,7266.78,13498.12,720.52,3827.72,7697.87,12220.63,467.54
"Aug 11, 2011",4134.12,1024.98,3219.73,1174.75,7198.92,13465.86,708.87,3817.02,7536.65,12112.55,457.97
"Aug 10, 2011",4147.01,972.67,3238.66,1181.32,7185.84,13453.98,722.05,3808.54,7595.51,12211.94,461.56
"Aug 09, 2011",4045.33,959.01,3188.30,1158.71,7028.55,12956.31,735.34,3720.19,7335.04,11823.08,464.76
"Aug 08, 2011",4004.34,966.90,3171.24,1165.02,7011.18,12726.92,725.98,3638.68,7425.70,11694.67,473.52
"Aug 05, 2011",4123.06,995.03,3276.01,1195.27,7150.61,13051.92,749.11,3742.48,7610.90,12128.32,477.36
"Aug 04, 2011",4250.83,1018.88,3400.10,1246.36,7365.24,13825.79,771.08,3873.74,7840.67,12789.97,500.06
"Aug 03, 2011",4288.96,1026.50,3428.08,1251.33,7416.85,14135.77,781.37,3949.90,7894.19,12899.24,504.27
"Aug 02, 2011",4337.00,1036.18,3526.75,1282.10,7527.94,14500.34,792.32,4038.47,8053.57,13251.57,522.90
"Aug 01, 2011",4394.47,1039.03,3557.64,1298.37,7612.13,14742.49,791.27,4102.51,8222.54,13456.60,533.75
"Jul 29, 2011",4313.75,1028.01,3512.56,1273.49,7525.48,14479.67,787.07,4038.95,8094.59,13192.95,526.19
"Jul 28, 2011",4267.81,1031.22,3524.47,1277.30,7544.24,14632.20,796.99,4073.41,8191.85,13381.39,527.76
"Jul 27, 2011",4305.46,1037.95,3587.01,1294.75,7662.96,14912.66,807.36,4134.20,8329.34,13645.60,536.39
"Jul 26, 2011",4347.05,1041.45,3589.71,1303.91,7680.11,14970.85,809.09,4176.95,8456.85,13770.20,538.40
"Jul 25, 2011",4326.11,1044.71,3550.84,1294.56,7700.05,14687.50,795.38,4127.73,8492.98,13624.49,527.24
"Jul 22, 2011",4388.52,1051.74,3617.22,1315.39,7838.18,15050.58,814.30,4214.47,8627.76,13723.76,539.64
"Jul 21, 2011",4368.70,1050.77,3540.74,1307.14,7770.96,14925.49,810.35,4140.53,8622.23,13696.47,531.66
"Jul 20, 2011",4375.29,1049.74,3548.95,1309.41,7773.90,14894.44,817.79,4130.45,8599.87,13669.07,538.49
"Jul 19, 2011",4348.32,1042.69,3475.82,1280.91,7653.66,14634.91,802.50,4047.17,8516.68,13428.23,522.87
"Jul 18, 2011",4340.04,1032.09,3492.62,1268.50,7662.03,14493.99,814.22,4065.97,8484.99,13442.46,527.70
"Jul 15, 2011",4329.80,1025.55,3508.96,1284.03,7686.31,14665.01,814.48,4063.49,8392.69,13409.61,529.24
"Jul 14, 2011",4353.19,1021.64,3501.74,1295.15,7664.10,14781.45,814.36,4076.21,8448.40,13502.27,537.45
"Jul 13, 2011",4352.73,1021.75,3522.98,1323.96,7745.76,14746.15,824.51,4123.52,8447.56,13457.05,550.57
"Jul 12, 2011",4344.00,1021.88,3499.43,1329.02,7704.45,14628.96,821.26,4119.94,8248.66,13373.68,545.00
"Jul 11, 2011",4399.52,1035.06,3575.66,1360.22,7806.48,14840.88,834.80,4216.67,8368.46,13608.47,557.45
"Jul 08, 2011",4407.02,1028.90,3616.54,1383.71,7903.41,15137.99,846.80,4300.71,8495.48,13806.69,572.32
"Jul 07, 2011",4339.98,1009.55,3579.09,1363.52,7866.94,14933.63,844.68,4266.70,8428.97,13622.62,556.71
"Jul 06, 2011",4353.89,1009.51,3562.17,1370.23,7894.82,14950.00,840.61,4265.31,8369.39,13618.21,560.36
"Jul 05, 2011",4370.37,1009.93,3554.48,1371.41,7902.00,14973.77,831.94,4267.94,8425.32,13524.03,545.08
"Jul 04, 2011",4388.54,1000.39,3567.46,1381.74,7908.97,15070.37,838.50,4287.30,8507.67,13517.07,554.12
"Jul 01, 2011",4363.88,1003.43,3532.37,1371.51,7889.52,15014.11,836.18,4282.07,8453.28,13411.49,551.72
"Jun 30, 2011",4387.87,992.94,3536.32,1377.02,7893.31,15084.89,842.82,4310.24,8551.22,13432.12,559.28
"Jun 29, 2011",4293.29,992.08,3452.63,1355.12,7818.16,14750.72,837.73,4241.15,8375.90,13170.02,553.52
"Jun 28, 2011",4255.94,998.41,3410.43,1348.44,7709.00,14380.98,839.76,4212.40,8228.96,12925.27,549.75
"Jun 27, 2011",4211.37,992.45,3440.52,1343.87,7755.99,14493.55,843.76,4181.55,8067.56,12899.20,547.25
"Jun 24, 2011",4229.20,990.50,3498.99,1353.44,7791.62,14759.46,852.22,4219.15,8248.52,13042.24,560.24
"Jun 23, 2011",4335.72,1016.56,3529.41,1351.17,7727.77,14822.15,852.13,4194.58,8282.01,12996.34,555.48
"Jun 22, 2011",4357.30,1037.91,3538.80,1355.96,7776.25,14957.78,847.82,4222.21,8327.08,13092.35,565.43
"Jun 21, 2011",4334.88,1031.33,3507.21,1343.94,7786.06,14869.29,853.62,4211.48,8353.96,12945.75,572.95
"Jun 20, 2011",4318.94,1037.18,3477.52,1331.04,7637.68,14605.70,846.30,4163.69,8297.75,12740.12,572.09
"Jun 17, 2011",4321.88,1040.26,3484.28,1339.12,7675.38,14918.93,848.06,4172.21,8360.86,12922.52,578.53
"Jun 16, 2011",4343.80,1039.94,3479.99,1332.46,7639.72,15107.19,853.06,4159.04,8268.50,12922.69,572.97
"Jun 15, 2011",4360.69,1043.85,3562.96,1349.97,7726.84,15460.69,861.52,4244.73,8336.62,13228.78,579.63
"Jun 14, 2011",4374.75,1040.71,3563.11,1359.81,7732.30,15566.89,856.56,4262.27,8440.42,13286.01,582.07
"Jun 10, 2011",4342.06,1030.89,3547.88,1358.24,7687.61,15586.46,850.50,4216.99,8427.08,13297.96,572.83
"Jun 09, 2011",4341.42,1033.89,3534.43,1353.29,7645.75,15521.56,852.03,4214.49,8404.91,13235.42,569.11
"Jun 08, 2011",4321.50,1046.59,3527.57,1343.87,7643.59,15475.50,854.30,4192.45,8421.67,13205.52,565.82
"Jun 07, 2011",4337.92,1052.77,3555.71,1358.91,7687.06,15772.72,848.72,4214.44,8516.33,13252.79,572.79
"Jun 06, 2011",4334.43,1033.48,3564.93,1372.01,7667.09,15929.34,845.41,4204.52,8502.01,13303.28,575.07
"Jun 03, 2011",4300.85,1037.24,3581.17,1387.49,7671.69,16030.56,848.52,4207.42,8536.94,13367.52,576.89
"Jun 02, 2011",4309.27,1025.25,3570.70,1388.86,7732.39,16154.26,853.20,4225.72,8529.86,13438.32,571.50
"Jun 01, 2011",4345.48,1038.97,3652.88,1417.95,7844.28,16512.93,864.36,4340.31,8670.84,13759.98,588.32
"May 31, 2011",4353.35,1035.32,3657.79,1419.91,7853.99,16475.36,861.67,4354.65,8684.84,13709.04,590.67
"May 30, 2011",4328.90,1034.69,3632.87,1415.95,7816.49,16266.68,863.66,4322.71,8616.58,13535.45,582.99
"May 27, 2011",4347.44,1037.23,3638.87,1419.37,7841.91,16249.58,861.16,4349.45,8689.91,13558.83,577.28
"May 26, 2011",4319.59,1027.85,3624.78,1406.62,7778.79,16142.92,856.07,4334.79,8616.92,13490.61,579.16
"May 25, 2011",4281.30,1024.84,3565.82,1386.32,7678.73,15949.40,854.60,4275.94,8582.83,13380.30,568.07
"May 24, 2011",4325.91,1034.47,3612.85,1392.85,7783.32,15891.62,851.48,4320.99,8670.05,13291.43,569.78
"May 23, 2011",4326.01,1022.90,3619.91,1403.22,7803.30,15883.67,854.97,4354.32,8627.75,13295.72,572.48
"May 20, 2011",4365.92,1039.40,3680.96,1422.30,7909.24,16195.35,866.56,4454.43,8740.36,13543.42,582.61
"May 19, 2011",4372.30,1042.40,3688.00,1427.22,7909.37,16210.44,860.20,4465.77,8797.09,13714.71,582.09
"May 18, 2011",4354.30,1032.89,3615.54,1414.40,7864.17,15883.68,846.54,4410.56,8717.61,13511.68,566.87
"May 17, 2011",4358.51,1026.31,3626.06,1410.05,7802.54,15844.93,847.78,4408.04,8704.75,13470.97,565.83
"May 16, 2011",4335.94,1022.99,3609.21,1408.78,7769.14,15758.55,845.72,4381.80,8665.58,13296.85,569.01
"May 13, 2011",4364.75,1019.48,3641.93,1430.49,7803.06,16075.83,852.30,4440.26,8726.61,13527.51,577.69
"May 12, 2011",4339.87,1013.65,3614.00,1433.70,7787.73,16057.93,844.91,4423.96,8717.82,13482.06,579.90
"May 11, 2011",4373.21,1016.25,3665.78,1445.22,7860.16,16502.43,851.02,4491.20,8835.98,13837.32,589.91
"May 10, 2011",4332.83,1008.24,3610.88,1433.32,7825.33,16225.23,844.77,4462.40,8725.94,13581.41,579.55
"May 09, 2011",4359.61,1002.20,3636.92,1440.49,7846.20,16311.51,849.02,4508.70,8804.97,13633.83,590.31
"May 06, 2011",4360.80,1014.98,3625.56,1438.79,7809.00,16157.45,845.37,4495.87,8816.53,13593.50,583.46
"May 05, 2011",4365.89,1012.00,3612.18,1428.65,7779.48,16384.71,840.09,4475.78,8725.37,13792.39,585.93
"May 04, 2011",4364.13,998.08,3610.32,1446.12,7769.83,16164.29,851.10,4481.01,8719.37,13685.36,592.04
"May 03, 2011",4338.85,987.91,3625.72,1456.25,7793.06,16313.58,854.88,4551.34,8782.90,13787.08,595.16
"May 02, 2011",4327.85,984.48,3631.25,1462.03,7795.88,16491.49,860.90,4595.42,8802.96,13971.96,597.23
"Apr 29, 2011",4351.80,994.57,3623.20,1463.93,7812.23,16592.07,862.71,4592.19,8743.61,13927.02,601.25
"Apr 28, 2011",4345.15,987.83,3674.79,1476.91,7875.53,17015.74,859.80,4614.61,8920.35,14135.85,600.49
"Apr 27, 2011",4338.36,971.89,3688.82,1479.96,7872.53,17088.80,863.76,4596.46,8959.57,14211.23,570.39
"Apr 21, 2011",4335.66,975.21,3700.33,1491.08,7967.24,17170.11,870.60,4615.68,9030.73,14442.36,572.95
"Apr 20, 2011",4287.28,971.88,3663.56,1482.10,7869.02,16899.62,855.20,4554.12,8976.61,14310.57,570.52
"Apr 19, 2011",4229.62,967.20,3606.66,1471.41,7802.61,16652.61,845.48,4485.59,8879.01,14103.38,569.31
"Apr 18, 2011",4252.94,971.00,3667.11,1489.81,7866.09,16991.65,849.88,4538.53,8936.36,14383.61,574.66
"Apr 15, 2011",4249.71,960.50,3669.93,1480.34,7831.88,17023.86,855.00,4521.27,8836.61,14408.58,575.72
"Apr 14, 2011",4278.90,963.28,3710.91,1485.29,7833.84,17083.58,854.28,4555.02,8970.50,14508.69,582.38
"Apr 13, 2011",4223.21,969.71,3754.91,1480.99,7846.52,17096.32,860.20,4572.50,9066.53,14652.22,581.87
"Apr 12, 2011",4248.77,956.70,3708.36,1472.95,7812.05,17201.07,847.84,4536.39,9008.74,14744.51,580.00
"Apr 11, 2011",4303.73,969.95,3753.16,1482.44,7883.35,17736.48,862.76,4582.90,9078.26,15046.16,585.09
"Apr 08, 2011",4293.50,966.66,3806.09,1500.08,7846.11,17475.38,876.05,4587.92,9186.77,14706.18,593.78
"Apr 07, 2011",4265.68,970.12,3781.09,1499.43,7814.67,17328.18,871.87,4556.56,9037.77,14601.08,590.58
"Apr 06, 2011",4294.60,970.71,3796.68,1505.13,7823.60,17197.60,872.39,4555.82,9028.70,14650.87,599.23
"Apr 05, 2011",4278.97,974.58,3805.49,1514.82,7802.14,17190.36,868.95,4549.78,8907.88,14556.32,598.01
"Apr 04, 2011",4290.44,967.99,3804.99,1509.01,7861.44,17285.91,870.57,4541.27,8940.72,14413.15,593.55
"Apr 01, 2011",4252.74,961.20,3780.62,1497.96,7838.13,17179.30,861.86,4535.13,8924.95,14272.51,589.50
"Mar 31, 2011",4249.81,963.45,3764.95,1499.77,7730.43,16973.88,860.90,4518.68,8885.81,14213.95,587.77
"Mar 30, 2011",4229.59,956.48,3768.95,1494.31,7786.35,17095.82,865.80,4519.48,8755.85,14030.67,586.90
"Mar 29, 2011",4176.85,943.64,3702.29,1488.09,7661.52,16956.52,862.90,4475.03,8595.92,13748.78,582.88
"Mar 28, 2011",4150.53,936.64,3683.29,1471.99,7597.22,16916.07,865.50,4456.16,8523.80,13703.55,584.22
"Mar 25, 2011",4161.34,923.61,3709.62,1474.33,7608.36,16899.73,867.42,4454.05,8511.12,13798.43,585.93
"Mar 24, 2011",4120.29,910.61,3673.94,1465.34,7548.55,16545.45,865.25,4416.71,8485.97,13699.08,577.13
"Mar 23, 2011",4085.18,913.75,3628.66,1455.15,7490.60,16420.13,857.44,4378.70,8477.61,13483.40,572.82
"Mar 22, 2011",4114.84,910.17,3628.33,1458.18,7500.03,16280.32,851.29,4365.15,8383.20,13489.16,574.18
"Mar 21, 2011",4065.78,902.55,3612.04,1456.27,7503.99,16413.95,854.02,4354.01,8337.85,13535.21,579.66
"Mar 18, 2011",4057.11,901.74,3615.66,1458.40,7554.02,16261.41,850.02,4321.46,8310.69,13515.43,574.02
"Mar 17, 2011",4027.56,905.74,3551.06,1435.17,7502.18,15746.25,836.37,4276.23,8304.43,13196.79,571.83
"Mar 16, 2011",4030.94,891.02,3581.39,1438.57,7517.08,15584.64,830.46,4286.16,8302.25,13205.36,577.25
"Mar 15, 2011",3990.07,892.23,3563.76,1429.18,7518.40,15342.34,842.43,4286.58,8382.23,12973.57,567.14
"Mar 14, 2011",4087.82,908.40,3636.71,1461.20,7634.56,15750.57,857.56,4357.70,8492.48,13364.06,585.00
"Mar 11, 2011",4101.53,904.41,3644.87,1460.03,7644.85,15832.14,861.55,4384.41,8545.68,13408.78,585.53
"Mar 10, 2011",4137.36,916.81,3695.99,1478.13,7729.26,16005.03,877.33,4437.26,8643.09,13561.38,590.99
"Mar 09, 2011",4176.31,933.71,3756.59,1496.32,7775.78,16285.91,881.99,4464.40,8640.01,13957.20,593.13
"Mar 08, 2011",4175.16,946.25,3792.07,1499.62,7842.40,16387.08,882.33,4486.59,8687.37,14160.67,596.98
"Mar 07, 2011",4191.04,950.15,3779.37,1504.67,7828.64,16303.98,878.63,4457.36,8755.12,14184.48,597.53
"Mar 04, 2011",4243.04,960.21,3839.86,1530.78,7953.82,16419.79,885.18,4513.85,8834.86,14419.21,604.72
"Mar 03, 2011",4206.16,950.21,3767.27,1511.79,7869.98,16375.67,869.07,4469.76,8801.91,14171.73,599.77
"Mar 02, 2011",4218.55,953.61,3763.01,1507.29,7852.83,16273.33,868.27,4493.31,8680.46,14093.05,604.96
"Mar 01, 2011",4239.85,951.71,3789.29,1522.48,7889.75,16292.89,869.97,4516.35,8645.74,14179.66,603.78
"Feb 28, 2011",4229.56,950.47,3786.00,1520.80,7844.95,16401.16,879.10,4539.20,8707.87,14125.73,595.82
"Feb 25, 2011",4228.14,961.37,3774.49,1516.84,7873.21,16245.43,874.50,4561.11,8714.49,14113.11,593.06
"Feb 24, 2011",4261.04,946.65,3756.40,1517.81,7760.82,16094.77,864.25,4523.07,8729.72,14116.44,589.74
"Feb 23, 2011",4263.87,955.07,3793.84,1534.69,7775.41,16285.87,871.42,4551.53,8751.85,14254.36,591.13
"Feb 22, 2011",4289.44,948.85,3801.44,1541.54,7804.84,16334.17,877.76,4567.85,8756.29,14262.69,590.20
"Feb 21, 2011",4323.36,960.13,3849.20,1557.80,7955.47,16455.63,884.62,4626.64,8850.82,14258.42,590.87
"Feb 18, 2011",4327.88,1011.35,3870.50,1554.99,7946.23,16521.24,884.81,4652.77,8846.22,14417.25,599.85
"Feb 17, 2011",4318.55,1016.56,3867.08,1535.34,7948.77,16463.49,887.05,4666.60,8827.57,14409.66,603.73
"Feb 16, 2011",4330.29,1005.42,3838.13,1529.91,7938.61,16357.69,880.14,4657.21,9031.36,14401.67,604.46
"Feb 15, 2011",4344.03,999.48,3827.68,1528.33,7923.73,16427.36,881.64,4638.69,9107.58,14488.11,595.41
"Feb 14, 2011",4355.33,1002.34,3838.95,1532.54,7880.94,16437.43,879.79,4657.26,9061.54,14465.55,600.74
"Feb 11, 2011",4335.39,994.71,3780.36,1514.37,7827.00,16301.21,870.66,4619.28,8954.60,14223.06,595.29
"Feb 10, 2011",4334.16,987.37,3802.94,1527.44,7884.18,16415.76,876.00,4655.75,8980.34,14332.18,598.26
"Feb 09, 2011",4347.78,990.90,3808.17,1525.08,7831.42,16387.18,876.98,4639.34,8986.63,14320.79,607.98
"Feb 08, 2011",4343.80,987.14,3824.30,1528.79,7907.24,16375.45,878.32,4587.02,9038.32,14325.03,627.53
"Feb 07, 2011",4358.52,987.66,3821.48,1540.51,7925.03,16364.41,881.23,4552.46,9013.35,14229.89,622.42
"Feb 04, 2011",4351.32,983.36,3803.28,1553.65,7916.35,16302.05,879.98,4535.04,9047.22,14258.96,628.21
"Feb 03, 2011",4313.55,961.95,3772.20,1531.99,7869.81,16251.68,879.52,4496.24,8951.94,14132.99,624.12
"Feb 02, 2011",4324.29,963.12,3755.63,1512.46,7895.89,16277.89,867.41,4465.96,8955.45,14021.75,630.01
"Feb 01, 2011",4291.20,958.56,3734.78,1502.31,7871.65,16039.12,856.96,4454.30,8880.63,13737.93,621.38
"Jan 31, 2011",4334.48,969.47,3743.43,1508.04,7901.91,15916.48,859.85,4466.49,9002.72,13658.13,619.54
"Jan 28, 2011",4345.11,977.92,3752.83,1528.50,7907.36,15987.92,863.57,4465.37,9098.07,13795.09,619.89
"Jan 27, 2011",4368.01,970.82,3785.24,1533.88,7943.95,16220.70,860.21,4470.95,9155.14,13984.42,626.59
"Jan 25, 2011",4418.64,975.32,3812.63,1549.63,8013.85,16209.91,858.88,4468.07,9053.65,13939.94,632.89
"Jan 24, 2011",4422.75,969.23,3789.16,1537.82,7953.79,16184.55,853.58,4451.88,9018.45,13866.42,638.45
"Jan 21, 2011",4414.44,965.32,3764.05,1531.70,7949.88,16164.65,848.20,4405.20,9024.35,13793.38,628.83
"Jan 20, 2011",4433.28,967.60,3786.75,1533.21,7981.36,16386.92,855.44,4398.46,9124.81,13992.94,643.10
"Jan 19, 2011",4452.09,971.59,3795.83,1536.86,7970.26,16569.58,865.17,4436.34,9175.51,14282.56,666.58
"Jan 18, 2011",4416.40,981.64,3786.73,1520.08,7891.57,16459.65,866.33,4410.75,9110.14,14148.80,661.53
"Jan 17, 2011",4408.49,984.08,3776.46,1514.70,7853.26,16288.20,855.40,4370.96,8994.71,14008.04,660.29
"Jan 14, 2011",4445.22,984.38,3802.36,1517.88,7846.80,16406.63,856.08,4405.64,8991.15,14208.31,655.44
"Jan 13, 2011",4439.83,990.12,3813.62,1516.15,7702.06,16398.09,856.84,4392.49,9001.86,14264.20,645.96
"Jan 12, 2011",4396.88,981.44,3750.52,1501.98,7601.64,16230.02,845.76,4326.94,8893.64,14005.51,642.69
"Jan 11, 2011",4416.17,977.64,3756.61,1511.12,7630.10,16133.56,845.83,4336.62,8900.16,13817.45,644.85
"Jan 10, 2011",4422.92,957.28,3773.48,1505.24,7597.62,16160.43,843.42,4336.97,8894.70,13873.44,638.91
"Jan 07, 2011",4431.10,953.76,3741.68,1498.56,7580.72,16105.43,839.37,4330.61,8885.10,13882.38,646.80
"Jan 06, 2011",4402.14,958.50,3720.95,1500.81,7569.09,16091.92,839.83,4339.67,8944.33,14060.89,642.12
"Jan 05, 2011",4388.74,960.29,3689.83,1495.56,7581.53,16018.71,840.73,4332.52,8955.80,14026.04,640.09
"Jan 04, 2011",4400.36,962.43,3707.53,1500.31,7651.31,16194.30,834.16,4340.75,8985.61,14167.22,644.04
"Dec 31, 2010",4413.37,959.60,3736.49,1500.78,7714.55,16114.42,839.85,4361.78,8933.22,14080.61,644.71
"Dec 30, 2010",4443.40,957.75,3753.36,1508.22,7780.97,16225.87,845.06,4412.97,9007.39,14231.90,650.60
"Dec 29, 2010",4405.37,953.23,3738.37,1507.57,7754.38,16209.66,844.37,4415.31,8981.84,14114.49,648.66
"Dec 24, 2010",4378.74,953.80,3742.71,1510.15,7745.98,16199.18,846.92,4412.24,8932.30,14161.44,646.66
"Dec 23, 2010",4395.63,957.50,3762.39,1516.77,7754.54,16246.19,848.61,4426.25,8949.30,14275.66,649.23
"Dec 22, 2010",4435.83,954.42,3753.60,1507.97,7712.84,16204.89,850.92,4410.15,8930.89,14182.04,649.46
"Dec 21, 2010",4435.46,955.60,3763.75,1499.52,7681.15,16252.43,848.82,4415.45,8908.91,14103.53,647.10
"Dec 20, 2010",4427.41,948.22,3744.68,1498.67,7633.36,16260.73,848.05,4380.35,8944.98,13935.45,641.06
"Dec 17, 2010",4467.15,954.90,3770.91,1500.38,7642.82,16206.09,843.43,4416.94,8978.00,14012.47,651.79
"Dec 16, 2010",4462.94,947.87,3799.01,1492.32,7686.03,16305.42,858.89,4440.13,8920.14,14095.74,652.07
"Dec 15, 2010",4355.68,953.88,3793.34,1486.52,7632.98,16192.09,860.32,4428.60,8835.19,14068.70,640.18
"Dec 14, 2010",4355.23,943.22,3774.57,1491.34,7606.88,16156.54,853.11,4432.27,8849.68,14087.88,643.92
"Dec 13, 2010",4454.46,940.35,3767.74,1498.49,7607.87,16083.17,847.38,4437.48,8879.59,13967.61,635.64
"Dec 10, 2010",4451.10,942.35,3768.82,1497.08,7612.08,16082.83,860.42,4414.24,8885.17,13944.92,633.89
"Dec 09, 2010",4490.62,948.70,3782.71,1500.28,7639.50,16012.60,855.91,4381.16,8941.62,13996.15,630.22
"Dec 08, 2010",4468.97,954.80,3739.84,1511.20,7661.11,15892.57,850.58,4316.23,8794.11,13898.46,625.86
"Dec 07, 2010",4444.53,961.15,3764.66,1525.46,7725.83,15983.96,848.79,4342.78,8846.63,13960.11,619.24
"Dec 06, 2010",4420.79,965.90,3742.18,1516.74,7648.27,15910.89,845.19,4308.55,8831.32,13795.80,614.58
"Dec 03, 2010",4429.38,971.37,3764.63,1517.07,7680.20,15755.23,850.49,4328.64,8737.19,13772.69,622.88
"Dec 02, 2010",4450.55,972.39,3742.97,1507.35,7666.14,15658.93,847.07,4321.08,8769.33,13669.73,616.28
"Dec 01, 2010",4341.81,961.41,3676.03,1484.23,7634.18,15327.23,835.15,4233.77,8645.36,13345.95,601.96
"Nov 30, 2010",4375.73,967.07,3692.68,1492.50,7663.79,15412.88,841.78,4239.50,8648.99,13226.34,603.32
"Nov 29, 2010",4422.70,978.71,3704.23,1498.08,7741.66,15391.14,847.41,4262.82,8733.08,13387.23,603.08
"Nov 26, 2010",4424.27,979.82,3692.38,1500.86,7788.44,15254.49,844.15,4210.95,8665.92,13416.81,603.44
"Nov 25, 2010",4430.08,987.40,3684.15,1510.63,7778.16,15135.35,843.50,4216.16,8601.18,13369.89,603.65
"Nov 24, 2010",4380.50,959.70,3691.20,1503.60,7825.60,15099.70,838.00,4221.10,8594.30,13301.70,595.60
